station,time,easting,northing,height,delta_east,delta_north,delta_height
GPS14,12/2/22 18:39,335412.3791,9752374.003,151.0100158,5.759716901,-3.686345518,-0.211477636
GPS14,12/2/22 18:49,335412.3847,9752374,151.0355202,5.765251634,-3.689191626,-0.185973232
GPS14,12/2/22 18:59,335412.3797,9752374.002,151.0085709,5.760268551,-3.687114568,-0.212922552
GPS14,12/2/22 19:09,335412.3764,9752374.002,151.008953,5.75702596,-3.686608076,-0.212540437
GPS14,12/2/22 19:19,335412.375,9752373.999,151.026419,5.755554777,-3.690078827,-0.195074381
GPS14,12/2/22 19:29,335412.3812,9752374.002,151.0191433,5.761769184,-3.686871849,-0.202350105
GPS14,12/2/22 19:39,335412.3754,9752374.001,151.0149425,5.7560215,-3.687842196,-0.206550928
GPS14,12/2/22 19:49,335412.3716,9752374.004,150.9905716,5.752153967,-3.68536165,-0.230921865
GPS14,12/2/22 19:59,335412.3742,9752374.003,150.989593,5.754781423,-3.68609776,-0.231900426
GPS14,12/2/22 20:09,335412.3736,9752374.001,151.0008073,5.754192387,-3.687685721,-0.220686154
GPS14,12/2/22 20:19,335412.376,9752373.999,150.9919484,5.756568321,-3.690331185,-0.229545073
GPS14,12/2/22 20:29,335412.3727,9752373.994,150.9944743,5.753273566,-3.694840152,-0.227019139
GPS14,12/2/22 20:39,335412.3725,9752373.997,150.9790935,5.753096896,-3.692301717,-0.242399972
GPS14,12/2/22 20:49,335412.3726,9752374.005,150.9850659,5.7531959,-3.684571473,-0.236427554
GPS14,12/2/22 20:59,335412.377,9752374.006,150.9884533,5.757585596,-3.683232335,-0.233040165
GPS14,12/2/22 21:09,335412.3823,9752373.999,150.9908332,5.762918522,-3.690582497,-0.230660206
GPS14,12/2/22 22:19,335412.3769,9752374.014,151.0231146,5.757461626,-3.67488483,-0.198378867
GPS14,12/2/22 22:39,335412.3832,9752374.011,151.0268021,5.763757394,-3.678219298,-0.194691289
GPS14,12/2/22 22:59,335412.3653,9752374.014,150.9981925,5.745913733,-3.674983112,-0.223300902
GPS14,12/2/22 23:09,335412.3685,9752374.023,150.9984824,5.749083837,-3.666247146,-0.223010987
GPS14,12/2/22 23:19,335412.372,9752374.011,150.9983902,5.752597162,-3.678381536,-0.223103235
GPS14,12/2/22 23:29,335412.3779,9752374.002,151.0069718,5.758455713,-3.687046595,-0.214521614
GPS14,12/2/22 23:39,335412.3773,9752373.992,150.9919706,5.757914261,-3.697006047,-0.229522806
GPS14,12/2/22 23:49,335412.3784,9752373.994,151.0035536,5.758929801,-3.695260629,-0.217939867
GPS14,12/2/22 23:59,335412.3758,9752373.996,151.0108705,5.756351782,-3.693307618,-0.210622969
GPS14,12/3/22 0:09,335412.3842,9752373.998,151.0118751,5.76481144,-3.690813899,-0.209618325
GPS14,12/3/22 0:19,335412.3778,9752373.998,151.0164404,5.758396845,-3.691227067,-0.205052999
GPS14,12/3/22 0:29,335412.3795,9752373.993,151.0155529,5.760066681,-3.696541155,-0.205940499
GPS14,12/3/22 0:39,335412.3693,9752373.994,151.0126252,5.749927201,-3.695447601,-0.208868238
GPS14,12/3/22 0:49,335412.3864,9752373.996,151.0162709,5.766957074,-3.692717804,-0.205222525
GPS14,12/3/22 1:09,335412.384,9752373.991,151.0205044,5.764542566,-3.698321851,-0.20098905
GPS14,12/3/22 1:29,335412.3771,9752374.004,151.0178155,5.757687313,-3.684942,-0.203677963
GPS14,12/3/22 1:39,335412.3791,9752374.004,151.0071202,5.759685357,-3.684641415,-0.214373261
GPS14,12/3/22 1:49,335412.3774,9752374.005,151.0093125,5.757931337,-3.683937568,-0.212180912
GPS14,12/3/22 1:59,335412.3786,9752374.007,151.0075019,5.759206443,-3.682186633,-0.213991571
GPS14,12/3/22 2:09,335412.3732,9752374.008,150.9970222,5.753767052,-3.681113387,-0.224471183
GPS14,12/3/22 2:19,335412.3765,9752374.013,151.003607,5.757095022,-3.675794344,-0.217886411
GPS14,12/3/22 2:29,335412.3784,9752374.01,151.0069749,5.758960323,-3.679476261,-0.214518501
GPS14,12/3/22 2:39,335412.3813,9752374.007,151.0017015,5.761906982,-3.682091625,-0.219791953
GPS14,12/3/22 2:49,335412.3811,9752374.007,151.0014122,5.76171734,-3.682042986,-0.220081238
GPS14,12/3/22 2:59,335412.3854,9752374.005,151.0062475,5.765940259,-3.684051063,-0.215245934
GPS14,12/3/22 3:09,335412.3852,9752374.006,151.0045351,5.765761094,-3.682764143,-0.216958321
GPS14,12/3/22 3:19,335412.3802,9752374.008,151.0136797,5.760785029,-3.681392308,-0.207813694
GPS14,12/3/22 3:29,335412.3802,9752374.006,151.0173405,5.760776154,-3.6830773,-0.204152917
GPS14,12/3/22 3:39,335412.3808,9752374.004,151.0301558,5.761387844,-3.6852434,-0.191337648
GPS14,12/3/22 3:49,335412.3756,9752373.998,151.0268487,5.756207269,-3.690871369,-0.194644684
GPS14,12/3/22 3:59,335412.3729,9752374,151.0265528,5.753511093,-3.689043537,-0.194940601
GPS14,12/3/22 4:09,335412.3776,9752374.001,151.0201066,5.758224912,-3.688080408,-0.201386843
GPS14,12/3/22 4:29,335412.3705,9752374.003,151.0021011,5.75108185,-3.686050765,-0.219392329
GPS14,12/3/22 4:39,335412.3761,9752374.002,151.0196361,5.756694915,-3.686633626,-0.201857345
GPS14,12/3/22 4:49,335412.382,9752374.008,151.020781,5.762535095,-3.681521827,-0.200712439
GPS14,12/3/22 4:59,335412.3768,9752374.004,151.0185655,5.757341446,-3.685500104,-0.202927898
GPS14,12/3/22 5:19,335412.3779,9752374.002,151.0258202,5.758525229,-3.686718015,-0.195673177
GPS14,12/3/22 5:29,335412.3798,9752374,151.0315717,5.760375706,-3.689351402,-0.189921767
GPS14,12/3/22 5:39,335412.3731,9752374.002,151.0173169,5.753709568,-3.687171547,-0.204176568
GPS14,12/3/22 5:59,335412.3803,9752374.005,151.0201772,5.760831307,-3.68405156,-0.201316203
GPS14,12/3/22 6:09,335412.3795,9752374.003,151.0243033,5.760091903,-3.686050007,-0.197190123
GPS14,12/3/22 6:39,335412.3859,9752374.009,151.0368193,5.766430578,-3.680313436,-0.184674151
GPS14,12/3/22 6:49,335412.3786,9752374.006,151.0293048,5.759174817,-3.682804679,-0.192188621
GPS14,12/3/22 6:59,335412.3727,9752374.009,151.0427818,5.753327753,-3.680529322,-0.178711575
GPS14,12/3/22 7:09,335412.3745,9752374.008,151.0530521,5.755042137,-3.680858295,-0.168441282
GPS14,12/3/22 7:19,335412.3757,9752374.006,151.0417373,5.756286477,-3.682911962,-0.179756146
GPS14,12/3/22 7:39,335412.3784,9752374.004,151.0370684,5.758960909,-3.685042631,-0.184424995
GPS14,12/3/22 7:49,335412.3823,9752373.999,151.0275457,5.762881105,-3.690195573,-0.193947737
GPS14,12/3/22 7:59,335412.3709,9752373.992,150.9978702,5.751430386,-3.696911158,-0.223623253
GPS14,12/3/22 8:09,335412.3755,9752373.989,150.9818049,5.756082255,-3.700234693,-0.239688535
GPS14,12/3/22 8:19,335412.3712,9752373.988,150.9941562,5.751753339,-3.701113103,-0.227337198
GPS14,12/3/22 8:29,335412.3723,9752373.991,151.0062424,5.752878722,-3.697636129,-0.215251063
GPS14,12/3/22 8:39,335412.3748,9752373.993,151.0090415,5.755339239,-3.69625595,-0.212451933
GPS14,12/3/22 8:49,335412.3719,9752374.001,151.0201507,5.752452181,-3.688419566,-0.201342754
GPS14,12/3/22 8:59,335412.3708,9752374.003,151.0271352,5.751333486,-3.685958121,-0.194358203
GPS14,12/3/22 9:09,335412.3748,9752373.996,151.0144847,5.7553579,-3.693151966,-0.207008732
GPS14,12/3/22 9:39,335412.3709,9752373.998,150.9844395,5.751516771,-3.691070845,-0.237053927
GPS14,12/3/22 10:09,335412.38,9752373.995,151.0182439,5.760549213,-3.694246044,-0.203249526
GPS14,12/3/22 10:29,335412.3846,9752373.996,151.0304655,5.765143962,-3.69332348,-0.191027967
GPS14,12/3/22 10:39,335412.3785,9752374.001,151.0170441,5.759030983,-3.688107109,-0.204449321
GPS14,12/3/22 10:49,335412.3842,9752374.006,151.0118517,5.764828367,-3.683466846,-0.20964176
GPS14,12/3/22 11:19,335412.3738,9752374,151.0072841,5.754382511,-3.6892849,-0.214209292
GPS14,12/3/22 11:29,335412.3729,9752374.005,151.0070425,5.753495791,-3.684240583,-0.214450898
GPS14,12/3/22 11:39,335412.3643,9752374,151.0253073,5.744928369,-3.689135052,-0.196186141
GPS14,12/3/22 11:49,335412.3691,9752374,151.0196973,5.749630993,-3.688823329,-0.201796128
GPS14,12/3/22 12:09,335412.3572,9752373.996,151.0299397,5.737801053,-3.69272791,-0.191553735
GPS14,12/3/22 12:19,335412.3586,9752373.991,151.0147934,5.739137407,-3.697671812,-0.206699996
GPS14,12/3/22 12:29,335412.3597,9752373.994,151.0035036,5.740302305,-3.695524424,-0.217989802
GPS14,12/3/22 12:39,335412.3614,9752373.991,151.0028345,5.742018254,-3.698160222,-0.218658917
GPS14,12/3/22 12:59,335412.3676,9752373.986,150.9981275,5.748228084,-3.702665191,-0.22336588
GPS14,12/3/22 13:59,335412.3675,9752373.984,150.9816412,5.748046111,-3.704783181,-0.239852209
GPS14,12/3/22 14:59,335412.3839,9752373.996,151.0095922,5.764449713,-3.692767914,-0.211901266
GPS14,12/3/22 15:09,335412.3775,9752373.995,150.9931996,5.758060924,-3.694188416,-0.228293798
GPS14,12/3/22 18:49,335412.3755,9752373.995,151.0380805,5.756075024,-3.693765242,-0.183412965
GPS14,12/3/22 18:59,335412.3791,9752373.997,151.0309522,5.759663776,-3.69242966,-0.190541269
GPS14,12/3/22 19:09,335412.3746,9752373.993,151.0229037,5.755212395,-3.696484977,-0.198589745
GPS14,12/3/22 19:29,335412.3826,9752373.99,151.0351738,5.763199356,-3.699525148,-0.186319648
GPS14,12/3/22 19:49,335412.3906,9752373.992,151.0084925,5.771149436,-3.697029255,-0.213000942
GPS14,12/3/22 19:59,335412.3902,9752373.982,151.0312982,5.770819963,-3.706816381,-0.190195205
GPS14,12/3/22 20:09,335412.3911,9752373.989,151.0286956,5.771656133,-3.700552138,-0.192797852
GPS14,12/3/22 20:19,335412.3878,9752373.985,151.0172189,5.768349472,-3.703875387,-0.204274554
GPS14,12/3/22 20:29,335412.3816,9752373.986,150.9988317,5.762208222,-3.702722246,-0.222661768
GPS14,12/3/22 20:39,335412.3817,9752373.988,150.9898653,5.762248915,-3.701179439,-0.231628158
GPS14,12/3/22 20:49,335412.3799,9752373.991,151.0013869,5.760487285,-3.698240489,-0.22010651
GPS14,12/3/22 20:59,335412.3864,9752373.991,151.0054291,5.766997416,-3.69801973,-0.21606434
GPS14,12/3/22 21:09,335412.382,9752373.986,151.008603,5.76258791,-3.702587761,-0.212890438
GPS14,12/3/22 21:19,335412.3826,9752373.993,151.0161132,5.763131774,-3.696152372,-0.205380205
GPS14,12/3/22 21:29,335412.3843,9752373.994,151.0110034,5.764922294,-3.695071777,-0.210490001
GPS14,12/3/22 21:39,335412.381,9752374.001,151.0072303,5.761529825,-3.687697699,-0.21426316
GPS14,12/3/22 21:49,335412.389,9752373.996,151.0094625,5.769580022,-3.693090353,-0.212030906
GPS14,12/3/22 21:59,335412.3856,9752373.993,151.0069279,5.766169439,-3.69561162,-0.214565534
GPS14,12/3/22 22:09,335412.3829,9752373.997,151.0062333,5.763495732,-3.691609731,-0.215260104
GPS14,12/3/22 22:19,335412.3788,9752374.002,150.9901204,5.759407559,-3.686846919,-0.23137302
GPS14,12/3/22 22:29,335412.3845,9752373.997,151.0044304,5.765070222,-3.692498485,-0.217063024
GPS14,12/3/22 22:39,335412.3885,9752374,151.0020442,5.769092038,-3.688850548,-0.219449246
GPS14,12/3/22 22:49,335412.3871,9752373.995,150.9829054,5.767712806,-3.694015358,-0.238588027
GPS14,12/3/22 22:59,335412.3838,9752373.999,151.0009229,5.764426253,-3.690174319,-0.220570525
GPS14,12/3/22 23:09,335412.3835,9752374.001,151.0104976,5.764120817,-3.688422479,-0.210995829
GPS14,12/3/22 23:19,335412.3811,9752374,150.989939,5.761634868,-3.689231288,-0.231554375
GPS14,12/3/22 23:29,335412.3823,9752374.004,150.9932113,5.762836748,-3.684891427,-0.228282144
GPS14,12/3/22 23:39,335412.3807,9752374.001,150.9980205,5.761235895,-3.68800159,-0.223472889
GPS14,12/3/22 23:49,335412.3774,9752374.004,151.0109927,5.757932382,-3.684720632,-0.210500694
GPS14,12/3/22 23:59,335412.3779,9752374.001,151.0164256,5.758498911,-3.688234095,-0.205067823
GPS14,12/4/22 0:09,335412.377,9752374,151.0184571,5.757549859,-3.689054271,-0.20303631
GPS14,12/4/22 0:19,335412.3774,9752374.002,151.0123971,5.757960245,-3.687385488,-0.209096363
GPS14,12/4/22 0:29,335412.3779,9752374.002,150.9971661,5.758474876,-3.687152518,-0.224327348
GPS14,12/4/22 0:39,335412.3775,9752374.004,150.9993676,5.758096086,-3.685272748,-0.222125829
GPS14,12/4/22 0:49,335412.3731,9752374.007,150.9965393,5.753726912,-3.682068381,-0.224954132
GPS14,12/4/22 0:59,335412.3744,9752374.006,150.9947372,5.754976743,-3.683313519,-0.226756217
GPS14,12/4/22 1:19,335412.3789,9752374.005,150.9936061,5.759508223,-3.6838555,-0.227887337
GPS14,12/4/22 1:29,335412.3791,9752374.003,150.9961954,5.759723143,-3.686532386,-0.225297983
GPS14,12/4/22 1:39,335412.3828,9752374.002,150.9990663,5.76340316,-3.687280159,-0.222427092
GPS14,12/4/22 1:49,335412.3875,9752374.006,151.0131922,5.76805547,-3.683024267,-0.208301219
GPS14,12/4/22 1:59,335412.3818,9752374.004,151.0100702,5.762392983,-3.685188383,-0.211423219
GPS14,12/4/22 2:09,335412.3807,9752374.002,151.012604,5.761263585,-3.686708035,-0.208889402
GPS14,12/4/22 2:19,335412.3834,9752374.003,151.0057055,5.763951296,-3.685959272,-0.215787971
GPS14,12/4/22 2:29,335412.3826,9752374.008,151.0151046,5.763227199,-3.680900862,-0.206388797
GPS14,12/4/22 2:39,335412.3813,9752374.008,151.0111477,5.761869458,-3.681341438,-0.210345735
GPS14,12/4/22 2:49,335412.3758,9752374.006,151.0010443,5.756376259,-3.68353123,-0.220449103
GPS14,12/4/22 2:59,335412.3792,9752374.007,151.0124096,5.759828519,-3.68252261,-0.209083818
GPS14,12/4/22 3:09,335412.3842,9752374.009,151.0006314,5.764777072,-3.68038184,-0.220862012
GPS14,12/4/22 3:19,335412.3788,9752374.011,151.0058569,5.759346989,-3.677984552,-0.215636533
GPS14,12/4/22 3:29,335412.3786,9752374.011,151.0034104,5.759201556,-3.678297695,-0.218083022
GPS14,12/4/22 3:39,335412.3755,9752374.01,151.0096074,5.756044006,-3.679142924,-0.211886032
GPS14,12/4/22 3:49,335412.3751,9752374.008,151.0023204,5.755700446,-3.680657238,-0.219173046
GPS14,12/4/22 3:59,335412.3727,9752374.005,150.9987777,5.753244608,-3.684528332,-0.222715753
GPS14,12/4/22 4:09,335412.3761,9752374.006,150.9861401,5.756653937,-3.682972632,-0.235353319
GPS14,12/4/22 4:19,335412.3881,9752374.005,150.9951721,5.768723075,-3.684521517,-0.226321368
GPS14,12/4/22 4:29,335412.3699,9752374.003,151.0044968,5.750522644,-3.686128268,-0.216996631
GPS14,12/4/22 4:39,335412.376,9752374.002,151.0141874,5.75656944,-3.687398089,-0.207306019
GPS14,12/4/22 4:49,335412.3775,9752374.008,151.0152218,5.758099724,-3.681429179,-0.206271579
GPS14,12/4/22 4:59,335412.3921,9752373.998,151.0127058,5.772676539,-3.690878155,-0.208787604
GPS14,12/4/22 5:39,335412.3763,9752373.999,151.0075083,5.756896266,-3.690517288,-0.21398512
GPS14,12/4/22 5:49,335412.3654,9752374.009,151.0065547,5.745946565,-3.6801071,-0.21493877
GPS14,12/4/22 6:19,335412.3753,9752374.015,151.0308508,5.755861217,-3.673887713,-0.190642637
GPS14,12/4/22 6:29,335412.3844,9752374.006,151.0409221,5.76495278,-3.683545502,-0.180571336
GPS14,12/4/22 6:49,335412.3676,9752374.023,151.0020306,5.748164761,-3.666522224,-0.219462787
GPS14,12/4/22 7:09,335412.3803,9752374.007,151.0372985,5.760890733,-3.682190057,-0.184194919
GPS14,12/4/22 7:39,335412.3703,9752374.014,151.0475856,5.750886752,-3.67466704,-0.173907779
GPS14,12/4/22 7:49,335412.3665,9752374.008,151.0344084,5.747110522,-3.680749096,-0.187085035
GPS14,12/4/22 7:59,335412.3685,9752374.008,151.0144737,5.749041961,-3.681138387,-0.207019692
GPS14,12/4/22 8:29,335412.4089,9752373.879,151.1898848,5.789495227,-3.810227308,-0.03160862
GPS14,12/4/22 9:49,335412.3694,9752374.012,151.0625137,5.749992559,-3.677432116,-0.158979724
GPS14,12/4/22 9:59,335412.3713,9752374.02,151.0706795,5.751922269,-3.669162659,-0.150813941
GPS14,12/4/22 10:09,335412.3814,9752374.022,151.0709542,5.761968317,-3.666652499,-0.150539244
GPS14,12/4/22 10:29,335412.3821,9752374.018,151.0617521,5.762636848,-3.671026763,-0.159741345
GPS14,12/4/22 10:39,335412.3763,9752374.019,151.0478796,5.756924322,-3.669891391,-0.17361381
GPS14,12/4/22 11:59,335411.7343,9752373.929,151.527113,5.114854376,-3.760027442,0.305619588
GPS14,12/4/22 12:29,335412.3574,9752373.994,151.0349613,5.738012913,-3.695340112,-0.186532126
GPS14,12/4/22 15:59,335412.3579,9752374.005,150.9959319,5.738457417,-3.684539694,-0.225561515
GPS14,12/4/22 16:09,335412.3567,9752373.999,151.0012268,5.737308309,-3.689957358,-0.220266673
GPS14,12/4/22 16:19,335412.3669,9752373.999,151.0119847,5.747478526,-3.6904411,-0.209508752
GPS14,12/4/22 16:49,335412.3738,9752373.999,151.0225311,5.754344281,-3.690237558,-0.198962312
GPS14,12/4/22 16:59,335412.3763,9752373.997,151.0243503,5.756839069,-3.691621538,-0.197143096
GPS14,12/4/22 17:19,335412.3765,9752374.002,151.004253,5.757079857,-3.686655289,-0.217240425
GPS14,12/4/22 17:29,335412.3842,9752374.002,151.0191311,5.764789477,-3.686798871,-0.202362339
GPS14,12/4/22 17:39,335412.3815,9752374,151.0179465,5.762071783,-3.688840045,-0.203546922
GPS14,12/4/22 17:49,335412.3809,9752374.003,151.0171964,5.761523906,-3.686191218,-0.204297072
GPS14,12/4/22 17:59,335412.3786,9752374.004,151.0212103,5.759204668,-3.685418636,-0.200283146
GPS14,12/4/22 18:09,335412.3813,9752374.001,151.0339165,5.76191583,-3.688202795,-0.187576927
GPS14,12/4/22 18:19,335412.3815,9752373.996,151.0404913,5.762036133,-3.693107884,-0.181002089
GPS14,12/4/22 18:29,335412.3816,9752373.998,151.0440711,5.762171697,-3.691480964,-0.177422327
GPS14,12/4/22 18:39,335412.3817,9752373.997,151.0519496,5.762244036,-3.692307401,-0.169543865
GPS14,12/4/22 18:49,335412.3803,9752373.994,151.0553876,5.760897041,-3.695567582,-0.166105788
GPS14,12/4/22 18:59,335412.379,9752373.989,151.0433045,5.759553461,-3.699622797,-0.178188878
GPS14,12/4/22 19:09,335412.3769,9752373.991,151.0560471,5.757469621,-3.698580351,-0.165446368
GPS14,12/4/22 19:19,335412.377,9752373.996,151.0590122,5.757584946,-3.693319311,-0.162481217
GPS14,12/4/22 19:29,335412.379,9752373.994,151.0455668,5.759607795,-3.694926482,-0.175926615
GPS14,12/4/22 19:39,335412.3823,9752373.992,151.0002142,5.762888921,-3.696801344,-0.221279269
GPS14,12/4/22 19:49,335412.3842,9752373.988,150.9941556,5.764735778,-3.700771147,-0.227337832
GPS14,12/4/22 19:59,335412.3794,9752373.99,150.991896,5.759957083,-3.69933442,-0.229597427
GPS14,12/4/22 20:09,335412.3825,9752373.992,150.9906918,5.763105848,-3.697553169,-0.230801579
GPS14,12/4/22 20:19,335412.3836,9752373.995,150.9931475,5.764175033,-3.694021577,-0.228345943
GPS14,12/4/22 20:29,335412.3759,9752373.997,150.9963221,5.756468414,-3.692116683,-0.225171291
GPS14,12/4/22 20:39,335412.3717,9752373.997,150.9997742,5.752259244,-3.691860517,-0.221719196
GPS14,12/4/22 20:49,335412.3715,9752373.992,150.995338,5.752061018,-3.696944542,-0.226155388
GPS14,12/4/22 21:29,335412.3788,9752373.999,151.0004635,5.759346055,-3.690188186,-0.221029901
GPS14,12/4/22 21:39,335412.382,9752374,150.9952162,5.762563009,-3.688781897,-0.226277228
GPS14,12/4/22 21:49,335412.3832,9752374.008,150.9794233,5.763801655,-3.681283468,-0.242070095
GPS14,12/4/22 23:19,335412.398,9752374.004,151.0176488,5.778544434,-3.685188185,-0.203844585
GPS14,12/4/22 23:39,335412.3829,9752374.007,151.0042525,5.763485579,-3.681806812,-0.217240931
GPS14,12/4/22 23:59,335412.3933,9752373.997,150.9861344,5.773897312,-3.692308763,-0.235359036
GPS14,12/5/22 0:09,335412.3863,9752373.998,150.9847139,5.766866994,-3.691487523,-0.23677956
GPS14,12/5/22 0:19,335412.3858,9752373.996,150.9888243,5.766398662,-3.692760767,-0.23266914
GPS14,12/5/22 0:29,335412.3916,9752373.998,150.9762595,5.772144208,-3.691566952,-0.245233896
GPS14,12/5/22 0:39,335412.3912,9752373.999,150.9920442,5.771747635,-3.69037877,-0.22944925
GPS14,12/5/22 0:49,335412.3848,9752374.002,151.0064702,5.765353878,-3.686752966,-0.21502323
GPS14,12/5/22 1:09,335412.3838,9752374.006,151.0008335,5.764329248,-3.683284143,-0.220659965
GPS14,12/5/22 1:19,335412.391,9752373.998,150.999631,5.77161658,-3.690854663,-0.221862406
GPS14,12/5/22 1:29,335412.3968,9752373.999,151.0097577,5.777401041,-3.689952916,-0.211735729
GPS14,12/5/22 1:39,335412.3994,9752374.007,151.0282533,5.780028464,-3.681757957,-0.193240166
GPS14,12/5/22 1:49,335412.3902,9752374.002,151.0227067,5.770741841,-3.68726139,-0.198786701
GPS14,12/5/22 1:59,335412.388,9752374.005,151.0073931,5.768626693,-3.684182286,-0.214100335
GPS14,12/5/22 2:09,335412.3931,9752373.998,151.0078997,5.773651444,-3.6906044,-0.213593688
GPS14,12/5/22 2:19,335412.3926,9752373.998,150.9929848,5.773179827,-3.690895073,-0.228508603
GPS14,12/5/22 2:29,335412.3924,9752374.003,151.002552,5.772982466,-3.685918463,-0.21894144
GPS14,12/5/22 2:39,335412.3928,9752373.998,151.0125151,5.773412925,-3.691253278,-0.208978336
GPS14,12/5/22 2:49,335412.3888,9752374.006,151.0140998,5.769414951,-3.683295537,-0.207393576
GPS14,12/5/22 2:59,335412.3809,9752374.011,151.0208322,5.761430166,-3.678180121,-0.20066126
GPS14,12/5/22 3:19,335412.3812,9752374.008,151.0121497,5.761814625,-3.681254586,-0.209343738
GPS14,12/5/22 3:29,335412.3824,9752374.005,151.0075212,5.762962732,-3.683623366,-0.213972192
GPS14,12/5/22 3:39,335412.3904,9752374,150.9932678,5.77102049,-3.689436726,-0.228225577
GPS14,12/5/22 3:49,335412.3836,9752373.998,151.0048563,5.764131534,-3.691271447,-0.216637077
GPS14,12/5/22 4:09,335412.3878,9752374.014,150.9864912,5.768375906,-3.675395399,-0.235002273
GPS14,12/5/22 4:29,335412.3791,9752373.999,151.0296506,5.759666956,-3.690085679,-0.191842781
GPS14,12/5/22 4:39,335412.3775,9752373.997,151.028726,5.758090433,-3.69204654,-0.192767401
GPS14,12/5/22 5:09,335412.383,9752373.991,151.0078016,5.763625843,-3.697962258,-0.213691796
GPS14,12/5/22 5:19,335412.3658,9752373.984,150.9839243,5.746376465,-3.704834787,-0.237569115
GPS14,12/5/22 6:19,335412.3746,9752374.002,151.0391561,5.755154128,-3.68693825,-0.182337317
GPS14,12/5/22 6:29,335412.3893,9752374.003,151.0467453,5.769901977,-3.685832253,-0.17474808
GPS14,12/5/22 6:39,335412.3845,9752374.011,151.0320514,5.765053861,-3.677872932,-0.189442051
GPS14,12/5/22 6:49,335412.391,9752374.007,151.0535334,5.771614686,-3.681848276,-0.16796005
GPS14,12/5/22 6:59,335412.3895,9752374.016,151.0729148,5.770081927,-3.672997292,-0.148578628
GPS14,12/5/22 7:59,335412.3793,9752374.002,150.9942118,5.759867915,-3.68701686,-0.227281672
GPS14,12/5/22 10:19,335412.389,9752374.003,151.0038277,5.769546863,-3.686442249,-0.217665754
GPS14,12/5/22 10:29,335412.3884,9752374,150.9994072,5.768996223,-3.689323289,-0.222086234
GPS14,12/5/22 10:39,335412.3878,9752373.992,151.0159306,5.768373179,-3.696618149,-0.205562859
GPS14,12/5/22 11:49,335412.3744,9752373.994,151.0183145,5.754962319,-3.695409689,-0.203178967
GPS14,12/5/22 11:59,335412.3685,9752373.989,151.0291918,5.749099344,-3.700225526,-0.192301629
GPS14,12/5/22 12:09,335412.3718,9752373.982,151.0263678,5.752418759,-3.707198361,-0.195125652
GPS14,12/5/22 12:19,335412.3718,9752373.98,151.0268497,5.752420585,-3.709324226,-0.194643732
GPS14,12/5/22 12:39,335412.3805,9752373.986,151.0176594,5.761105295,-3.702751027,-0.203834031
GPS14,12/5/22 12:49,335412.3798,9752373.988,151.0151106,5.760385511,-3.701523127,-0.206382778
GPS14,12/5/22 12:59,335412.3855,9752373.986,151.0064329,5.766052785,-3.70340533,-0.21506052
GPS14,12/5/22 13:09,335412.388,9752373.987,150.9936176,5.768610224,-3.702143284,-0.227875792
GPS14,12/5/22 13:19,335412.3859,9752373.989,150.9984625,5.766508046,-3.700171528,-0.223030899
GPS14,12/5/22 13:29,335412.3864,9752373.992,151.009647,5.766940954,-3.696698077,-0.211846418
GPS14,12/5/22 13:39,335412.3839,9752373.996,151.0101198,5.764489722,-3.693007702,-0.211373588
GPS14,12/5/22 14:09,335412.3915,9752373.996,151.0243382,5.772044039,-3.693219431,-0.197155226
GPS14,12/5/22 14:19,335412.3846,9752373.992,151.0156734,5.765152046,-3.697226204,-0.205819992
GPS14,12/5/22 14:29,335412.3904,9752373.993,151.0137713,5.77100021,-3.696234612,-0.207722119
GPS14,12/5/22 15:29,335412.3845,9752373.992,151.0083681,5.765115329,-3.696714625,-0.213125287
GPS14,12/5/22 15:39,335412.3825,9752373.994,151.0300111,5.763123926,-3.694754247,-0.19148231
GPS14,12/5/22 15:49,335412.3883,9752373.994,151.0175975,5.768841286,-3.695499344,-0.203895927
GPS14,12/5/22 15:59,335412.382,9752373.997,150.9978976,5.762540273,-3.69252198,-0.223595868
GPS14,12/5/22 16:09,335412.3767,9752373.997,151.0033052,5.757328084,-3.691831844,-0.218188186
GPS14,12/5/22 16:19,335412.38,9752373.995,150.9958122,5.760541101,-3.69359817,-0.225681236
GPS14,12/5/22 16:29,335412.3813,9752373.993,150.9966206,5.761908428,-3.695640791,-0.224872784
GPS14,12/5/22 16:49,335412.3837,9752373.997,151.0019552,5.764293052,-3.692376466,-0.219538202
GPS14,12/5/22 16:59,335412.3863,9752373.997,151.0014074,5.766926627,-3.691913089,-0.220086019
GPS14,12/5/22 17:09,335412.3911,9752373.994,150.9881332,5.771691976,-3.694900343,-0.233360203
GPS14,12/5/22 17:19,335412.3944,9752373.996,150.9976446,5.774991397,-3.692613056,-0.223848814
GPS14,12/5/22 17:29,335412.3974,9752373.997,151.0013362,5.778013345,-3.692097347,-0.220157238
GPS14,12/5/22 17:39,335412.3947,9752373.998,151.011686,5.775316945,-3.691498216,-0.209807419
GPS14,12/5/22 17:49,335412.3931,9752373.997,151.0091184,5.773708885,-3.692581574,-0.212375066
GPS14,12/5/22 17:59,335412.3924,9752373.998,151.002058,5.772944947,-3.690921096,-0.219435431
GPS14,12/5/22 18:09,335412.3898,9752373.999,150.999771,5.77040913,-3.690182012,-0.221722377
GPS14,12/5/22 18:19,335412.3918,9752373.998,151.0187468,5.772395426,-3.691440143,-0.202746583
GPS14,12/5/22 18:29,335412.3884,9752373.997,151.0154297,5.768970958,-3.691820309,-0.206063761
